age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
15,4,5374,11,15,2,4,0,4,1,0,0,34,21,0
0,4,10956,1,13,4,6,1,2,0,0,0,6,39,0
40,5,2115,14,6,2,10,0,4,1,0,0,28,39,1
0,6,5974,2,14,4,6,3,4,1,0,0,6,39,0
10,4,11317,9,4,4,13,3,1,0,0,0,34,30,0
24,2,2608,11,15,2,11,0,4,1,0,0,34,39,0
45,0,20016,10,7,2,0,0,0,1,0,0,34,39,1
2,4,11070,1,13,4,12,1,4,0,0,0,17,39,0
24,4,5165,4,9,0,8,4,4,0,0,0,34,33,0
22,4,2441,9,4,4,4,1,4,1,0,0,45,39,1
13,4,10876,11,15,4,3,1,4,1,0,0,34,39,0
20,4,6591,9,4,2,7,0,4,1,0,0,34,39,1
1,4,18342,1,13,4,1,3,4,0,0,0,6,39,0
23,6,5930,9,4,2,12,0,4,1,0,0,39,39,1
7,4,1192,11,15,4,12,2,4,1,0,0,34,39,0
16,4,7633,11,15,2,3,0,4,1,0,0,45,39,0
31,4,10295,9,4,2,6,0,4,1,0,0,34,39,0
34,4,2109,9,4,2,12,0,4,1,0,0,34,39,1
31,4,20806,11,15,2,3,0,4,1,0,0,34,39,0
26,4,8188,5,10,2,3,0,4,1,0,0,39,39,0
17,4,20537,14,6,4,4,3,4,1,0,0,45,39,0
24,4,3124,8,2,5,3,1,4,1,0,0,23,39,0
8,4,7645,11,15,4,3,3,4,1,0,0,34,39,0
3,4,1457,11,15,4,8,3,4,1,0,0,45,39,0
18,4,7437,15,1,0,4,1,4,0,0,0,66,39,0
25,2,21438,12,5,0,10,4,4,0,0,0,34,39,0
9,2,10569,11,15,4,8,2,4,1,0,0,7,39,0
29,4,19789,11,15,2,8,0,4,1,0,0,45,39,0
22,7,5721,9,4,4,10,1,4,1,0,0,34,39,1
1,0,16441,0,12,4,0,3,4,1,0,0,34,39,0
12,4,9890,15,1,4,12,3,2,1,0,0,75,39,0
22,4,17487,15,1,3,3,4,4,1,0,0,34,39,1
30,4,1718,11,15,2,3,0,4,1,0,0,34,39,1
23,4,20735,15,1,2,14,0,4,1,0,0,45,39,1
26,7,99,11,15,2,3,0,4,1,0,0,34,39,1
15,4,9314,11,15,0,6,1,4,1,0,0,34,39,0
14,4,6315,0,12,0,12,2,4,0,0,0,34,39,0
2,0,19683,15,1,4,0,3,4,1,0,0,28,39,0
27,1,12525,7,3,2,1,0,4,1,0,0,34,39,1
29,2,8987,9,4,2,11,0,4,1,0,0,34,39,1
36,6,18682,12,5,2,10,0,4,1,0,0,45,39,1
26,4,1700,9,4,2,4,0,4,1,0,0,34,39,0
24,7,19596,9,4,4,10,1,4,0,0,0,34,39,0
18,4,12337,11,15,6,8,4,2,1,0,0,34,39,0
31,4,19987,9,4,2,12,0,4,1,0,0,39,39,0
11,7,8968,12,5,2,4,5,4,0,0,0,34,39,0
27,4,7039,9,4,6,10,4,4,0,0,0,25,39,0
3,0,12527,15,1,4,0,3,4,0,0,0,34,39,0
34,2,1981,14,6,6,10,1,4,0,0,0,34,39,0
11,4,13434,11,15,4,14,4,4,1,0,0,45,39,0
19,4,19066,9,4,4,3,1,4,1,0,0,56,39,0
11,4,2910,11,15,2,8,0,4,1,0,0,28,39,0
4,4,2425,15,1,4,12,3,4,1,0,0,34,39,0
17,0,16803,9,4,2,0,0,4,1,0,0,23,39,0
19,2,19707,15,1,2,3,0,4,1,0,0,34,39,0
8,0,8042,7,3,4,0,3,4,0,0,0,75,39,0
14,4,12844,11,15,4,10,1,4,1,0,0,37,39,0
27,6,20125,11,15,2,5,0,4,1,0,0,56,39,0
32,2,4628,1,13,0,6,4,4,1,0,0,34,39,0
23,4,6013,11,15,2,3,0,4,1,0,0,34,39,0
47,1,6148,10,7,2,10,0,1,1,0,0,34,3,1
10,4,15709,15,1,2,12,0,1,1,0,0,50,35,0
1,4,15632,15,1,4,8,3,4,0,0,0,12,39,0
51,4,3809,6,11,2,3,0,2,1,0,0,38,39,0
47,4,18383,10,7,6,10,1,4,1,0,0,75,39,1
19,4,8375,11,15,2,14,0,0,1,0,0,34,39,0
4,4,3886,11,15,4,5,3,4,1,0,0,16,39,0
5,4,19136,15,1,4,3,3,4,1,0,0,23,39,0
44,4,438,9,4,2,10,0,4,1,0,0,34,39,0
7,4,2957,15,1,4,12,3,4,1,0,0,1,12,0
32,7,15697,9,4,2,10,0,4,1,0,0,45,39,1
8,4,7132,15,1,5,9,2,4,0,0,0,23,8,0
49,0,15305,11,15,2,0,0,2,1,0,0,34,39,0
12,4,13634,15,1,4,10,1,4,1,0,0,39,39,0
5,4,15562,11,15,4,12,3,2,0,0,0,34,39,0
40,1,15286,15,1,2,10,0,0,1,0,0,34,39,0
12,4,4115,11,15,2,3,0,4,1,0,0,34,39,1
3,4,12290,15,1,4,1,4,2,0,0,0,28,39,0
30,4,6205,14,6,2,12,0,4,1,0,0,39,39,1
5,4,746,11,15,4,4,1,4,0,0,0,50,39,0
42,5,3221,8,2,0,10,1,4,1,0,0,45,39,1
25,7,20283,12,5,2,1,0,0,1,0,0,34,39,1
47,6,18757,15,1,4,10,1,4,0,0,0,28,39,0
12,1,6896,11,15,3,8,4,2,1,0,0,34,39,0
8,7,14597,15,1,4,3,1,4,1,0,0,12,39,0
45,4,15196,15,1,0,4,1,4,0,0,0,34,39,0
4,4,7506,11,15,5,8,1,4,0,0,0,34,39,0
29,4,18990,0,12,0,7,4,2,1,0,0,34,39,0
4,4,14819,11,15,4,8,3,4,0,0,0,10,39,0
1,4,7450,1,13,4,6,3,4,1,0,0,9,39,0
16,4,19618,12,5,2,10,0,4,1,0,0,39,39,1
46,4,8936,3,8,0,14,1,4,1,0,0,34,39,0
35,2,4101,11,15,2,11,0,4,1,0,0,47,39,1
0,4,11301,6,11,4,12,3,2,1,0,0,14,39,0
14,4,1225,11,15,4,12,3,4,1,0,0,34,39,0
18,4,8290,15,1,2,13,0,4,1,0,0,34,39,0
14,4,1225,11,15,2,7,0,4,1,0,0,34,39,1
34,7,18160,15,1,0,10,1,4,0,0,0,34,39,0
31,2,17494,11,15,2,3,0,4,1,0,0,56,39,0
11,4,14549,11,15,2,6,0,0,1,0,0,34,39,0
25,1,19261,11,15,2,14,0,4,1,0,0,34,0,0
21,4,13768,15,1,0,1,4,4,0,0,0,34,4,0
26,2,1114,9,4,2,10,0,4,1,0,0,34,39,1
13,4,16341,11,15,2,6,0,4,1,0,0,34,39,0
7,4,6570,2,14,4,12,2,4,1,0,0,50,39,0
29,4,12532,9,4,2,4,0,4,1,0,0,56,39,1
33,4,21212,0,12,2,14,0,4,1,0,0,56,39,0
5,4,17401,11,15,5,8,2,4,1,0,0,28,39,0
1,7,13584,11,15,4,1,3,2,1,0,0,6,39,0
36,4,3992,9,4,2,10,0,4,1,0,0,39,39,1
23,4,9869,9,4,2,10,0,4,1,0,0,38,39,1
19,6,16538,10,7,2,10,0,4,1,0,0,28,39,0
15,4,12746,9,4,2,4,0,4,1,0,0,37,39,1
22,4,16833,11,15,4,5,3,4,1,0,0,3,39,0
29,4,10304,11,15,2,6,0,4,1,0,0,34,39,0
9,2,14311,9,4,4,1,1,4,1,0,0,36,39,0
2,4,18413,15,1,4,12,3,4,1,0,0,6,39,0
7,4,4796,11,15,2,7,1,4,0,0,0,34,7,0
11,4,7842,12,5,4,10,3,4,1,0,0,34,39,0
8,2,13739,12,5,4,10,3,4,0,0,0,34,39,0
27,4,3684,15,1,2,4,0,4,1,0,0,34,39,1
21,4,12198,11,15,2,3,0,4,1,0,0,34,27,0
25,7,10563,12,5,0,4,1,4,1,0,0,39,39,0
11,4,17677,11,15,2,3,3,4,1,0,0,34,39,0
19,4,16885,9,4,4,4,2,4,1,0,0,45,0,0
30,4,13054,9,4,4,12,1,2,1,0,0,56,39,1
4,2,10478,15,1,4,1,3,4,0,0,0,34,26,0
2,0,6931,11,15,4,0,3,2,0,0,0,17,39,0
18,4,19054,9,4,4,4,1,4,0,0,0,39,39,0
9,4,10093,11,15,2,3,0,4,1,0,0,34,39,0
4,4,1580,15,1,4,8,1,4,0,0,0,23,39,0
50,6,18602,5,10,2,5,0,4,1,0,0,34,39,0
37,4,15859,11,15,4,4,4,4,1,0,0,34,39,1
9,4,14755,12,5,4,13,2,4,1,0,0,17,39,0
34,4,10276,9,4,0,10,1,4,0,0,0,45,39,0
10,4,15793,15,1,0,3,1,4,1,0,0,39,39,0
10,4,17940,11,15,2,3,0,4,1,0,0,34,0,1
22,4,20567,15,1,0,7,3,4,0,0,0,34,39,0
15,4,6431,9,4,0,4,1,4,0,0,0,42,39,1
35,4,13612,11,15,5,3,1,4,1,0,0,34,39,0
4,4,9135,15,1,2,6,0,2,1,0,0,34,39,0
10,2,15957,11,15,4,11,3,4,1,0,0,31,39,0
29,4,3868,5,10,3,14,1,4,1,0,0,39,39,0
25,4,17859,8,2,2,8,0,4,1,0,0,23,39,0
62,5,7060,9,4,2,12,0,4,1,0,0,12,39,1
33,1,15804,9,4,2,4,5,0,0,0,0,34,39,1
2,0,8365,11,15,4,0,3,2,0,0,0,12,39,0
34,2,21399,12,5,2,10,0,4,1,0,0,56,39,0
49,4,7348,9,4,2,12,0,4,1,0,0,44,39,1
19,6,12821,8,2,2,5,0,4,1,0,0,93,39,0
9,4,10052,7,3,4,10,3,4,0,0,0,29,39,0
11,4,19380,15,1,4,12,1,2,1,0,0,45,39,0
22,6,8362,14,6,2,10,0,4,1,0,0,39,39,1
26,4,18532,15,1,2,14,0,4,1,0,0,56,39,0
3,4,18354,11,15,4,8,3,4,0,0,0,34,26,0
12,4,11345,15,1,0,13,4,4,1,0,0,34,39,0
1,0,21108,15,1,4,0,3,1,0,0,0,34,39,0
43,4,5145,15,1,2,6,0,4,1,0,0,34,39,0
17,4,20225,11,15,2,12,0,4,1,0,0,34,39,1
43,4,6536,11,15,6,6,1,4,0,0,0,34,39,0
21,4,15833,1,13,0,12,4,4,0,0,0,34,39,0
12,4,12510,8,2,2,7,0,4,1,0,0,34,39,0
32,4,17425,9,4,0,4,1,4,0,0,0,34,39,0
20,4,10438,4,9,5,8,4,4,0,0,0,34,26,0
26,4,8770,15,1,2,12,0,4,1,0,0,31,39,1
20,4,10635,11,15,0,8,4,2,0,0,0,34,0,0
2,4,6095,6,11,4,3,2,4,1,0,0,56,39,0
12,4,6681,15,1,2,14,0,4,1,0,0,28,39,0
23,6,19349,11,15,2,3,0,4,1,0,0,6,39,0
36,4,13816,5,10,2,4,0,4,1,0,0,34,39,1
10,4,17734,9,4,2,12,0,4,1,0,0,50,39,0
12,4,11700,7,3,0,3,4,4,0,0,0,31,39,0
8,4,11445,4,9,2,7,0,3,1,0,0,34,26,0
21,4,16401,11,15,2,12,0,4,1,0,0,50,39,0
31,5,20603,9,4,2,4,0,4,1,0,0,45,39,1
1,4,556,15,1,4,8,3,4,0,0,0,3,39,0
20,4,15836,11,15,2,1,5,4,0,0,0,34,39,1
31,4,13172,9,4,6,8,4,4,0,0,0,12,39,0
33,4,16156,15,1,4,8,1,4,1,0,0,25,39,0
7,4,9955,15,1,4,1,3,4,0,0,0,23,39,0
17,4,9778,15,1,2,13,0,2,1,0,0,34,39,1
2,4,17613,15,1,4,12,3,4,1,0,0,34,39,0
22,4,87,11,15,4,7,3,4,1,0,0,34,39,0
23,4,8699,15,1,0,8,1,4,0,0,0,34,39,0
13,4,18598,11,15,4,1,4,4,0,0,0,34,39,0
10,4,2768,11,15,4,1,1,4,1,0,0,34,39,0
6,0,14103,6,11,0,0,1,4,0,0,0,28,39,0
29,4,18196,15,1,2,1,0,4,1,0,0,34,39,1
7,2,259,9,4,4,10,3,4,0,0,0,45,39,0
1,4,9087,2,14,4,8,3,4,1,0,0,12,39,0
33,6,5338,10,7,2,10,0,4,1,0,0,56,39,1
25,4,9952,1,13,2,7,0,4,1,0,0,34,39,0
25,4,1561,6,11,2,14,0,4,1,0,0,34,39,0
40,4,21550,15,1,6,13,1,4,0,0,0,7,39,0
10,4,9601,9,4,2,13,0,1,1,0,0,34,19,1
14,4,9539,0,12,2,7,0,4,1,0,0,34,39,0
17,2,368,12,5,5,10,4,4,0,0,0,34,39,0
38,6,5621,11,15,0,8,2,4,0,0,0,34,39,0
39,4,7086,1,13,2,7,0,4,1,0,0,34,39,0
18,7,4226,15,1,4,5,3,4,1,0,0,34,39,0
46,0,12845,12,5,4,0,1,4,0,0,0,22,39,0
11,4,13663,12,5,4,10,1,4,1,0,0,45,39,0
21,4,12592,9,4,0,4,1,4,1,0,0,34,39,0
13,5,16827,11,15,2,6,0,4,1,0,0,56,39,0
1,4,9402,15,1,4,8,3,4,0,0,0,12,39,0
18,4,11980,8,2,2,13,0,4,1,0,0,34,39,1
36,4,3077,11,15,0,8,1,4,0,0,0,34,39,0
29,4,6159,14,6,0,10,4,4,0,0,0,34,39,0
28,4,9522,15,1,2,1,0,4,1,0,0,34,39,0
18,4,6232,0,12,2,8,0,1,1,0,0,56,19,0
24,4,960,11,15,4,1,3,4,1,0,0,34,39,0
43,6,499,11,15,2,12,0,4,1,0,0,66,39,1
2,4,4827,11,15,4,7,3,4,1,0,0,34,39,0
11,4,3539,11,15,0,14,1,4,1,0,0,66,39,0
12,4,12042,11,15,4,8,1,4,1,0,0,25,39,0
18,6,4680,15,1,4,3,3,4,1,0,0,34,39,0
10,0,13954,15,1,4,0,4,4,0,0,0,34,39,0
1,4,4422,11,15,4,1,3,4,1,0,0,28,39,0
36,4,10262,11,15,4,3,1,4,1,0,0,34,39,0
9,4,5913,12,5,2,7,0,4,1,0,0,12,2,0
38,4,8177,15,1,2,13,0,4,1,0,0,34,39,1
28,2,16000,15,1,2,4,0,4,1,0,0,34,39,1
11,4,16136,11,15,4,7,3,4,1,0,0,34,39,0
15,4,1130,9,4,2,4,0,4,1,0,0,34,39,1
10,4,6344,11,15,4,6,3,4,1,0,0,34,39,0
18,4,6024,11,15,0,3,1,4,0,0,0,34,39,0
19,4,10206,11,15,0,6,4,4,0,0,0,30,39,0
6,4,23,9,4,4,12,3,4,1,0,0,12,39,0
5,4,17997,2,14,4,14,2,4,1,0,0,34,39,0
48,5,1345,9,4,2,4,0,4,1,0,0,34,39,1
42,0,17294,11,15,2,0,0,4,1,0,0,35,39,1
8,4,12108,11,15,4,12,3,4,0,0,0,34,4,0
14,4,2277,15,1,2,12,0,4,1,0,0,34,39,0
33,7,13737,9,4,2,4,0,4,1,0,0,34,39,1
32,7,6097,15,1,2,10,0,4,1,0,0,45,39,1
26,4,18955,9,4,0,4,4,4,0,0,0,34,39,0
6,1,16427,15,1,2,1,2,4,0,0,0,34,39,0
6,4,12211,15,1,0,12,3,2,0,0,0,34,39,0
46,4,18322,0,12,2,3,0,4,1,0,0,34,39,0
16,4,7607,11,15,4,5,1,4,1,0,0,34,39,0
34,5,16667,9,4,0,5,4,4,1,0,0,45,39,0
14,4,6882,11,15,0,3,1,4,1,0,0,39,39,0
31,0,16744,15,1,2,0,0,4,1,0,0,34,0,1
14,4,17568,15,1,4,1,1,2,0,0,0,29,23,0
30,4,16333,8,2,2,12,0,4,1,0,0,34,39,1
37,7,8745,15,1,2,11,0,4,1,0,0,34,39,1
6,4,15853,15,1,4,12,1,4,1,0,0,34,39,0
17,4,17452,11,15,2,4,0,4,1,0,0,34,39,1
29,4,4,1,13,2,8,5,2,0,0,0,28,39,1
17,4,9717,7,3,0,12,1,4,1,0,0,45,39,1
14,4,19719,11,15,4,8,1,4,1,0,0,45,39,0
24,4,6268,11,15,2,13,0,4,1,0,0,34,29,0
24,0,2380,11,15,4,0,3,4,0,0,0,34,39,0
10,6,15816,8,2,4,10,2,4,1,0,0,23,39,0
13,0,9016,1,13,4,0,3,2,0,0,0,34,39,0
6,4,17395,15,1,4,3,3,4,1,0,0,34,39,0
7,2,10004,7,3,4,1,3,4,0,0,0,12,0,0
42,1,6524,7,3,2,1,0,4,1,0,0,34,39,0
18,6,11019,11,15,2,14,0,0,1,0,0,34,39,0
42,4,15371,11,15,2,8,0,4,1,0,0,39,5,0
30,4,18306,8,2,2,3,0,4,1,0,0,34,39,1
34,6,3882,11,15,0,12,1,4,0,0,0,38,39,0
25,4,5174,9,4,0,1,4,4,0,0,0,39,39,0
12,1,607,15,1,3,1,3,4,0,0,0,34,39,0
6,4,10448,11,15,4,3,4,4,1,0,0,39,28,0
26,6,16643,11,15,2,3,0,4,1,0,0,56,39,0
29,4,15715,15,1,2,4,0,4,1,0,0,34,39,0
13,4,4392,15,1,5,1,1,4,0,0,0,34,39,0
6,4,10326,15,1,4,13,3,4,0,0,0,12,39,0
12,7,574,12,5,4,10,1,4,0,0,0,28,39,0
16,4,2599,11,15,0,4,1,4,0,0,0,39,39,0
29,2,16901,15,1,0,1,4,4,0,0,0,39,39,0
18,4,13001,15,1,3,1,1,2,0,0,0,34,39,0
8,4,1146,11,15,5,4,4,4,0,0,0,30,39,0
18,4,10511,9,4,2,12,0,4,1,0,0,34,39,0
13,4,1348,5,10,4,7,4,4,1,0,0,36,39,0
22,4,20564,15,1,2,8,0,1,1,0,0,78,39,1
20,4,3683,15,1,2,3,0,4,1,0,0,50,39,0
5,4,10192,11,15,4,7,1,4,1,0,0,36,39,0
8,4,8917,11,15,2,14,0,4,1,0,0,56,39,0
33,4,3015,11,15,2,12,5,2,0,0,0,34,39,0
16,4,274,8,2,5,10,1,4,1,0,0,39,39,0
42,5,2679,4,9,2,5,0,4,1,0,0,34,22,0
7,4,6105,11,15,4,1,1,4,0,0,0,34,39,0
24,4,21634,9,4,2,12,0,4,1,0,0,50,39,0
21,0,616,6,11,4,0,3,4,0,0,0,3,39,0
43,4,1123,9,4,0,4,3,4,1,0,0,56,39,0
2,4,20822,11,15,4,7,4,4,1,0,0,23,39,0
6,4,18594,15,1,4,3,2,4,1,0,0,34,39,0
0,0,19994,0,12,4,0,3,4,1,0,0,34,39,0
7,4,1165,9,4,4,10,3,4,1,0,0,34,39,0
15,4,4517,11,15,2,3,0,4,1,0,0,45,39,1
10,4,8226,9,4,2,12,0,4,1,0,0,39,39,1
26,4,8003,8,2,4,1,3,4,0,0,0,50,39,0
4,0,20212,15,1,4,0,3,4,1,0,0,34,39,0
37,4,13499,8,2,6,4,1,4,0,0,0,34,39,0
5,4,15895,11,15,2,5,0,4,1,0,0,39,39,0
12,4,502,11,15,4,3,1,4,1,0,0,45,39,0
5,4,14549,2,14,4,5,1,0,1,0,0,45,39,0
20,4,411,9,4,2,12,0,4,1,0,0,45,39,1
21,6,11838,10,7,2,10,0,4,1,0,0,45,39,1
17,4,21250,15,1,2,6,0,4,1,0,0,34,39,0
28,4,9415,15,1,2,7,0,4,1,0,0,78,39,1
11,4,16639,3,8,4,9,1,4,0,0,0,34,26,0
51,4,8308,10,7,0,10,1,4,0,0,0,34,5,0
19,4,13392,11,15,2,7,0,1,1,0,0,34,25,0
3,4,18498,6,11,4,8,4,4,1,0,0,23,26,0
7,4,13318,15,1,4,3,3,4,0,0,0,39,39,0
21,4,8691,15,1,0,4,4,4,0,0,0,34,39,0
15,4,11124,9,4,4,4,1,4,0,0,0,34,39,0
11,4,6832,9,4,4,8,1,4,0,0,0,45,39,0
15,4,2629,14,6,2,10,0,4,1,0,0,34,39,1
41,4,9421,11,15,2,7,0,4,1,0,0,34,39,0
21,4,14463,15,1,4,12,3,4,0,0,0,45,39,0
26,4,20381,11,15,4,1,1,4,0,0,0,34,39,0
11,4,14570,2,14,0,5,1,4,1,0,0,34,39,0
4,4,13568,15,1,4,1,3,4,1,0,0,34,0,0
6,4,20082,9,4,4,10,3,1,0,0,0,12,39,0
7,0,17642,11,15,4,0,1,4,0,0,0,29,39,0
24,4,15438,15,1,2,3,0,2,1,0,0,34,39,0
10,4,8412,9,4,2,10,0,4,1,0,0,34,39,0
37,4,18678,5,10,6,8,4,4,1,0,0,23,39,0
11,2,10643,11,15,5,14,3,4,0,0,0,17,39,0
19,4,16384,11,15,0,3,1,4,1,0,0,23,39,0
43,6,17546,15,1,2,4,0,4,1,0,0,34,39,0
17,7,5933,12,5,2,4,0,4,1,0,0,31,39,0
15,4,6520,11,15,4,8,1,2,0,0,0,34,0,0
10,4,14791,15,1,2,12,5,4,0,0,0,36,39,1
43,4,10898,0,12,2,12,0,4,1,0,0,34,39,0
22,4,7955,8,2,2,3,0,4,1,0,0,34,39,0
42,4,19738,2,14,0,14,2,2,1,0,0,28,39,0
17,6,10144,10,7,2,10,0,4,1,0,0,25,2,1
19,4,15911,8,2,2,4,0,4,1,0,0,34,39,0
37,4,3518,15,1,2,12,0,4,1,0,0,34,39,1
31,4,1956,8,2,2,13,0,4,1,0,0,34,39,1
2,4,10354,5,10,4,8,3,4,1,0,0,26,39,0
23,4,7585,14,6,2,10,0,4,1,0,0,34,39,1
8,4,16077,11,15,4,6,1,4,1,0,0,39,39,0
22,4,11565,7,3,5,1,4,4,1,0,0,34,39,0
17,6,16598,15,1,2,3,0,4,1,0,0,34,39,0
13,4,5420,11,15,5,8,4,4,0,0,0,23,39,0
26,4,9980,11,15,4,8,4,2,0,0,0,16,39,0
18,4,8233,9,4,2,10,0,1,1,0,0,34,30,1
42,6,20346,11,15,2,5,0,4,1,0,0,61,39,1
16,6,6242,11,15,2,3,0,4,1,0,0,34,39,0
5,4,15038,15,1,4,6,3,4,1,0,0,45,39,0
31,4,13188,11,15,2,3,0,4,1,0,0,39,39,0
37,4,3095,11,15,6,1,4,4,0,0,0,34,39,0
32,4,630,15,1,0,1,1,4,0,0,0,31,39,0
20,4,16311,9,4,4,13,1,4,0,0,0,34,39,0
28,4,2354,11,15,2,7,0,2,1,0,0,34,39,0
34,5,8409,15,1,5,12,1,4,0,0,0,34,39,0
29,4,19609,15,1,2,3,0,4,1,0,0,34,39,0
14,6,4868,9,4,2,4,5,4,0,0,0,34,39,1
12,0,16646,0,12,4,0,3,4,0,0,0,31,39,0
22,4,16442,15,1,2,1,3,2,0,0,0,45,39,1
9,4,6309,9,4,4,1,3,4,0,0,0,34,39,1
14,4,15140,12,5,2,10,0,1,1,0,0,55,35,0
22,4,16107,11,15,2,7,0,4,1,0,0,34,39,1
9,4,9538,1,13,4,8,2,4,1,0,0,23,26,0
8,4,8140,9,4,2,13,0,4,1,0,0,28,39,0
32,4,19768,11,15,0,12,3,4,0,0,0,34,39,0
36,4,13175,9,4,4,10,1,4,0,0,0,39,26,0
35,4,17179,13,0,2,7,0,4,1,0,0,34,8,0
35,4,4979,11,15,2,14,0,4,1,0,0,50,39,0
57,0,21011,9,4,6,0,1,3,0,0,0,28,39,0
33,4,19418,11,15,0,1,1,2,1,0,0,34,39,0
59,4,9721,5,10,6,11,1,4,1,0,0,23,39,0
2,4,21280,11,15,4,1,3,4,0,0,0,6,39,0
8,4,5538,11,15,2,14,0,4,1,0,0,34,39,0
28,4,94,11,15,0,1,4,4,0,0,0,34,39,0
17,4,5463,7,3,0,1,3,4,0,0,0,28,39,0
3,4,10030,15,1,4,8,3,4,0,0,0,7,39,0
49,0,5644,12,5,6,0,1,4,1,0,0,55,39,0
46,0,5637,9,4,2,0,5,2,0,0,0,39,39,0
10,4,21640,15,1,2,13,0,4,1,0,0,34,39,0
26,4,6108,11,15,2,8,0,4,1,0,0,56,27,0
6,4,3877,11,15,4,1,3,4,0,0,0,34,39,0
20,1,10185,15,1,0,1,4,2,0,0,0,34,39,0
14,4,5292,9,4,2,4,0,4,1,0,0,34,39,0
16,7,18381,15,1,2,3,0,4,1,0,0,33,39,0
11,4,7997,7,3,4,12,3,4,1,0,0,12,39,0
18,4,16173,15,1,0,1,4,4,0,0,0,34,39,0
24,4,2879,7,3,2,13,0,4,1,0,0,70,39,1
0,4,20186,1,13,4,8,2,4,0,0,0,3,39,0
24,2,7777,9,4,2,10,5,2,0,0,0,34,39,1
27,4,17902,8,2,0,12,1,4,1,0,0,39,39,0
30,4,18590,5,10,2,3,0,4,1,0,0,34,26,0
7,4,13865,11,15,4,6,3,2,1,0,0,34,39,0
21,6,19895,8,2,0,8,4,4,0,0,0,34,39,0
17,4,7756,15,1,2,4,0,2,1,0,0,47,23,0
45,2,10824,11,15,0,8,1,2,0,0,0,28,39,0
10,2,8818,11,15,2,1,0,4,1,0,0,31,39,0
42,4,3094,15,1,2,1,5,4,0,0,0,34,39,1
18,4,1648,12,5,2,4,0,4,1,0,0,34,39,0
21,4,8341,11,15,5,8,4,2,0,0,0,25,39,0
11,4,7385,15,1,4,8,3,4,0,0,0,45,39,0
11,4,15829,11,15,4,1,2,4,0,0,0,31,39,0
42,7,4604,6,11,2,14,0,4,1,0,0,34,39,0
25,4,3042,15,1,5,1,3,4,0,0,0,34,39,0
37,2,14208,12,5,4,10,1,4,0,0,0,25,39,1
22,4,6821,11,15,2,10,0,4,1,0,0,39,39,0
24,4,8223,9,4,2,5,0,4,1,0,0,34,39,0
26,4,10331,9,4,0,1,4,4,0,0,0,34,11,0
15,5,2099,9,4,2,8,0,1,1,0,0,45,20,1
41,4,12768,11,15,0,1,1,4,0,0,0,34,39,0
26,4,15757,11,15,0,3,1,4,1,0,0,34,39,0
14,4,12084,11,15,0,7,4,4,0,0,0,34,39,0
34,2,4279,12,5,2,10,5,4,0,0,0,66,39,1
37,4,7729,9,4,4,8,3,2,0,0,0,29,39,0
3,4,17730,15,1,4,7,1,4,1,0,0,66,39,0
18,4,9567,15,1,2,12,0,4,1,0,0,34,39,1
5,4,2299,11,15,4,8,3,4,0,0,0,29,39,0
25,4,6888,11,15,2,4,0,4,1,0,0,34,39,0
27,7,5234,12,5,2,1,0,4,1,0,0,34,39,1
11,6,15983,11,15,2,5,0,4,1,0,0,66,39,1
57,5,5318,15,1,2,4,0,4,1,0,0,28,39,1
17,4,6581,11,15,2,4,5,2,0,0,0,34,39,0
33,7,14666,11,15,2,10,0,4,1,0,0,47,39,0
33,4,8708,8,2,6,4,4,4,0,0,0,34,39,0
26,4,11929,11,15,2,6,0,4,1,0,0,34,39,0
12,6,5536,11,15,2,3,0,4,1,0,0,34,39,0
13,0,5087,11,15,5,0,4,2,0,0,0,17,39,0
44,4,9855,11,15,2,4,0,4,1,0,0,45,39,1
4,4,4255,15,1,4,1,3,1,0,0,0,34,40,0
10,4,15973,9,4,4,8,1,4,1,0,0,23,0,0
30,4,8100,10,7,2,10,0,4,1,0,0,34,20,1
16,4,2874,11,15,2,3,0,4,1,0,0,34,39,0
5,4,19049,11,15,4,12,2,2,0,0,0,30,39,0
21,4,15479,15,1,0,1,4,2,0,0,0,34,39,0
28,4,369,15,1,2,3,0,4,1,0,0,34,39,0
25,4,12332,11,15,2,7,0,4,1,0,0,39,39,1
18,4,10554,15,1,4,3,1,4,1,0,0,39,11,0
4,4,5540,11,15,4,1,1,4,0,0,0,34,39,0
32,7,2558,8,2,0,1,1,2,0,0,0,38,39,0
33,4,5745,9,4,5,10,3,3,0,0,0,34,39,0
19,7,16226,10,7,2,10,5,4,0,0,0,29,39,1
3,4,9349,11,15,4,1,3,4,1,0,0,12,39,0
32,4,10113,11,15,5,10,4,2,0,0,0,34,39,0
23,7,17354,9,4,2,10,0,4,1,0,0,56,39,1
5,4,7156,15,1,0,1,4,4,0,0,0,34,39,0
43,0,7576,11,15,0,0,1,4,0,0,0,34,39,0
50,4,11448,1,13,6,1,4,4,0,0,0,12,39,0
4,4,6387,15,1,4,1,1,3,0,0,0,34,39,0
43,6,9902,11,15,2,5,0,0,1,0,0,45,39,0
0,4,19172,1,13,4,8,3,4,0,0,0,3,39,0
32,7,16961,9,4,2,4,0,4,1,0,0,39,39,1
21,4,184,15,1,0,3,4,4,1,0,0,34,39,0
21,4,5177,11,15,2,3,0,4,1,0,0,34,39,0
18,4,14667,7,3,2,4,0,4,1,0,0,93,39,1
